product_id,brand,product_description,retail_upc,case_upc,upc_match_sku_id,upc_match_method,brand_package_status,brand_package_confidence,brand_package_sku_id,any_master_link
12635,JOCKO GO ENERGY,JOCKO LEMONADE 12/12Z CN,810076290027,10810076290024,,,updated,0.7883,3748106,True
12640,JOCKO GO ENERGY,JOCKO MNG PFRT 12/12Z CN,810076290461,10810076290468,3749336,exact_retail_upc,updated,0.7883,3748106,True
14788,JOCKO GO ENERGY,JOCKO NITROPOP 12/12Z CN,810076291666,810076297774,3748204,exact_retail_upc,updated,0.7931,3748204,True
12639,JOCKO GO ENERGY,JOCKO ORANGE 12/12Z CN,860005339204,10860005339201,3748104,exact_retail_upc,updated,0.837,3748104,True
12642,JOCKO GO ENERGY,JOCKO PK LEMON 12/12Z CN,810076290799,10810076290796,3748105,exact_retail_upc,updated,0.8207,3748105,True
12651,JOCKO MOLK PROTEIN,JOCKO PRO BANA 12/12Z BTL,810076290904,10810076290901,3748109,exact_retail_upc,merged,0.85,3748109,True
12649,JOCKO MOLK PROTEIN,JOCKO PRO CHOC 12/12Z BTL,810076290928,10810076290925,3748107,exact_retail_upc,updated,0.825,3748107,True
12652,JOCKO MOLK PROTEIN,JOCKO PRO COFF 12/12Z BTL,810076291260,10810076291267,3749337,exact_retail_upc,updated,0.79,3748108,True
12650,JOCKO MOLK PROTEIN,JOCKO PRO VANI 12/12Z BTL,810076290911,10810076290918,3748108,exact_retail_upc,merged,0.85,3748108,True
08859,KARMA PROBIOTIC,KARMA PRO BERR 12/18Z BTL,854651003640,854651003688,3826,exact_retail_upc,updated,0.7739,3740646,True
08860,KARMA PROBIOTIC,KARMA PRO BLUE 12/18Z BTL,854651003633,854651003671,2785,exact_retail_upc,updated,0.7461,3740643,True
08861,KARMA PROBIOTIC,KARMA PRO STRW 12/18Z BTL,854651003794,854651003800,3715369,exact_retail_upc,updated,0.7513,3715369,True
10571,KARMA PROBIOTIC,KARMA PRO WTRM 12/18Z BTL,851424008468,851424008475,3715366,exact_retail_upc,updated,0.7461,3740643,True
100020,KENTUCKY COFFEE (EA),KENTUCKY COFFE 6/750ML 66PF   KENTUCKY COFFEE 6/750ML 66PF,891278003127,10891278003124,3748052,exact_retail_upc,updated,0.8207,3748052,True
00107,KEYSTONE FAMIL,KEYSTONE LIGHT 1/30/12Z CN,71990480196,719904801964,3715766,exact_retail_upc,updated,0.7246,3748116,True
00112,KEYSTONE FAMIL,KEYSTONE LIGHT 12/24Z CN,71990480240,71990480257,,,merged,0.8729,3711873,True
03483,KEYSTONE FAMIL,KEYSTONE LIGHT 2/15/12Z CN,71990480455,71990480011,3715613,exact_eaches_upc,merged,0.8739,3712025,True
12689,KEYSTONE FAMIL,KEYSTONE LIGHT 3/8/16Z CN,71990001087,0,3715613,exact_case_upc,merged,0.8735,3711463,True
00114,KEYSTONE FAMIL,KEYSTONE LIGHT 4/6/16Z CN,71990480080,71990480103,3716082,exact_retail_upc,merged,0.8857,3750544,True
00468,LEINIE FAMILY,LEIN SUMR SH 2/12/12Z CN,34100516093,34100516093,,,updated,0.7465,3749084,True
00467,LEINIE FAMILY,LEIN SUMR SH 4/6/12Z BTL,34100516055,34100516062,,,updated,0.7835,3749091,True
00469,LEINIE FAMILY,LEIN SUMR SH KEG 19.6L,34100007775,34100007775,,,updated,0.7084,3748826,True
00597,MILLER LITE,LITE 1/20/12Z BTL,34100572174,34100572174,,,merged,0.968,3747970,True
00160,MILLER LITE,LITE 1/24/12Z BTL,34100572150,34100572150,3743651,exact_retail_upc,merged,0.9048,3749935,True
00572,MILLER LITE,LITE 12/32Z CN,34100003586,34100003586,3747968,exact_eaches_upc,merged,0.968,3747968,True
03117,MILLER LITE,LITE 2/12/8Z CN,34100577094,34100577094,3715613,exact_eaches_upc,merged,0.968,3748004,True
00156,MILLER LITE,LITE 2/9/16Z AL BTL,34100570231,34100572020,,,updated,0.7771,3712016,True
06007,MILLER LITE,LITE 4/3/24Z CN,34100576639,34100573638,,,updated,0.8101,3712104,True
00166,MILLER LITE,LITE 4/6/12Z BTL,34100575052,341005720518,,,merged,0.8555,3715799,True
00573,MILLER LITE,LITE 4/6/12Z CN,34100003548,34354180000,3715799,exact_retail_upc,merged,0.9486,3715799,True
00577,MILLER LITE,LITE 4/6/16Z CN,34100003579,34100003579,3715718,exact_retail_upc,merged,0.9486,3750025,True
01505,MILLER LITE,LITE 4/6/7Z BTL,34100572389,34100572389,3715613,exact_eaches_upc,merged,0.968,3748001,True
00145,MILLER LITE,LITE KEG 58.6L,34100005344,34100005344,,,merged,0.908,3748783,True
00598,MILLER LITE,LITE KEG 7.75G,34100005337,34100005337,,,merged,0.908,3748851,True
11151,LONE RIVER RANCH WATER,LONE RIV ORIG 12/23.5Z CN,82000802020,82000802037,,,merged,0.8522,3749309,True
09244,LONE RIVER RANCH WATER,LONE RIV ORIG 4/6/12Z CN,860002858616,860002858623,3715882,exact_retail_upc,updated,0.8257,3749213,True
09247,LONE RIVER RANCH WATER,LONE RIV VAR 2/12/12Z CN,860003623497,82000801719,3712119,exact_retail_upc,merged,0.8522,3749253,True
00710,LONE STAR FAMI,LONE STAR 1/18/12Z CN,73360183461,73360183461,,,merged,0.968,3747980,True
00705,LONE STAR FAMI,LONE STAR 1/24/12Z CN,73360183010,73360183010,,,merged,0.968,3747976,True
12755,LONE STAR FAMI,LONE STAR 1/30/12Z CN,92000021888,92000021888,,,merged,0.968,3748115,True
14481,LONE STAR FAMI,LONE STAR 15/25Z CN,73360181115,0,3715613,exact_case_upc,merged,0.968,3748186,True
00947,LONE STAR FAMI,LONE STAR 2/12/12Z BTL,73360182310,73360182310,3715613,exact_eaches_upc,merged,0.968,3747991,True
00706,LONE STAR FAMI,LONE STAR 2/12/12Z CN,73360183416,73360183416,,,merged,0.968,3747977,True
00708,LONE STAR FAMI,LONE STAR 4/6/12Z BTL,73360186615,73360182617,,,merged,0.968,3747979,True
00707,LONE STAR FAMI,LONE STAR 4/6/16Z CN,73360187544,733601875448,3747978,exact_case_upc,merged,0.968,3747978,True
00709,LONE STAR FAMI,LONE STAR KEG 58.6L,73360181702,73360181702,,,merged,0.968,3748867,True
00713,LONE STAR FAMI,LONE STAR LT 1/18/12Z CN,73360193460,73360193460,,,merged,0.928,3747980,True
01196,LONE STAR FAMI,LONE STAR LT 1/24/12Z CN,73360193019,73360193019,3715613,exact_eaches_upc,merged,0.928,3747976,True
12756,LONE STAR FAMI,LONE STAR LT 1/30/12Z CN,92000021895,92000021895,,,merged,0.928,3748115,True
01128,LONE STAR FAMI,LONE STAR LT 2/12/12Z BTL,73360182327,73360182327,3715613,exact_eaches_upc,merged,0.9297,3747991,True
00712,LONE STAR FAMI,LONE STAR LT 2/12/12Z CN,73360193415,73360193415,,,merged,0.928,3747977,True
00711,LONE STAR FAMI,LONE STAR LT 4/6/12Z BTL,73360196614,73360192616,,,merged,0.928,3747979,True
01165,LONE STAR FAMI,LONE STAR LT 4/6/16Z CN,73360197543,73360197543,,,merged,0.9261,3747978,True
12330,LEMON PERFECT,LP BLUEBERRY 12/15.2Z BTL,850003748832,850003748849,3748087,exact_retail_upc,updated,0.7981,3749317,True
12327,LEMON PERFECT,LP DRGNFRT MNG 12/15.2Z BTL,850003748788,850003748818,3748084,exact_retail_upc,updated,0.7981,3749317,True
12326,LEMON PERFECT,LP JUST LEMON 12/15.2Z BTL,850003748771,850003748801,3748083,exact_retail_upc,updated,0.7981,3749317,True
12328,LEMON PERFECT,LP PCH RSPBRY 12/15.2Z BTL,850003748795,850003748825,3748085,exact_retail_upc,updated,0.7981,3749317,True
12331,LEMON PERFECT,LP STRWBRY PAS 12/15.2Z BTL,850003748856,850003748863,3749316,exact_retail_upc,updated,0.7981,3749317,True
12329,LEMON PERFECT,LP WATERMELON 12/15.2Z BTL,850003748887,850003748900,3748086,exact_retail_upc,updated,0.7981,3749317,True
13217,LUCKY ENERGY,LUCKY BODA BRY 12/16Z CN,850052561185,850052561369,3709121,exact_retail_upc,updated,0.7739,3709121,True
13214,LUCKY ENERGY,LUCKY OG LUCK 12/16Z CN,850052561178,850052561338,3709120,exact_retail_upc,updated,0.8155,3709120,True
13215,LUCKY ENERGY,LUCKY ORG DRIZ 12/16Z CN,850052561215,850052561352,3709119,exact_retail_upc,updated,0.7799,3709119,True
13218,LUCKY ENERGY,LUCKY RED PNCH 12/16Z CN,850052561192,850052561345,3709117,exact_retail_upc,updated,0.7739,3709117,True
13216,LUCKY ENERGY,LUCKY TROPICAL 12/16Z CN,850052561208,850052561321,3709118,exact_retail_upc,updated,0.7739,3709118,True
13330,MERICA BEER,MERICA PREM 4/6/12Z CN,813339020881,813339021055,3749369,exact_retail_upc,updated,0.765,3749369,True
00124,MGD,MGD 1/18/12Z BTL,34100172565,341001725654,3747945,exact_case_upc,merged,1.0,3747945,True
00126,MGD,MGD 2/12/12Z BTL,34100175092,341001750922,,,merged,0.9806,3712117,True
00796,MICKEYS,MICKEYS 12/40Z BTL,34100001858,34100774400,,,merged,0.91,3711399,True
00795,MICKEYS,MICKEYS 4/6/12Z BTL,34100774356,34100778354,,,merged,0.9667,3711656,True
00354,MIKES CORE,MIKES BLK CHRY 4/6/11.2Z BTL,635985067443,635985247449,6128,exact_retail_upc,updated,0.8067,3748801,True
14451,MIKES CORE,MIKES CELE VAR 2/12/12Z CN,635985803928,635985803935,3734100,exact_retail_upc,updated,0.8067,3748800,True
01455,MIKES CORE,MIKES FLAV OF 2/12/12Z CN,635985260011,635985261018,6014,exact_retail_upc,updated,0.8067,3748800,True
09673,MIKES CORE,MIKES FREEZ VA 2/12/12Z CN,635985800996,10850020883209,6043,exact_retail_upc,updated,0.8239,3749248,True
07353,MIKES HARDER,MIKES HRDR B C 12/23.5Z CN,635985132158,635985132165,6112,exact_retail_upc,updated,0.828,3711587,True
00606,MIKES HARDER,MIKES HRDR B C 24/16Z CN,635985010128,635985258971,5897,exact_retail_upc,updated,0.8101,3711658,True
01772,MIKES HARDER,MIKES HRDR CRN 12/23.5Z CN,635985249856,635985249863,6133,exact_retail_upc,updated,0.8111,3745955,True
00306,MIKES HARDER,MIKES HRDR CRN 24/16Z CN,635985010371,359850103710,5894,exact_retail_upc,updated,0.8312,3711658,True
01913,MIKES HARDER,MIKES HRDR GR 24/16Z CN,635985100164,635985100171,5874,exact_retail_upc,updated,0.8394,3711658,True
09691,MIKES HARDER,MIKES HRDR H&H 12/23.5Z CN,635985800828,635985800835,6081,exact_retail_upc,merged,0.8561,3711587,True
12736,MIKES HARDER,MIKES HRDR HUR 12/23.5Z CN,635985803096,635985803102,1414753,exact_retail_upc,updated,0.828,3711587,True
01773,MIKES HARDER,MIKES HRDR LEM 12/23.5Z CN,635985245834,635985245841,5949,exact_retail_upc,updated,0.828,3711587,True
00400,MIKES HARDER,MIKES HRDR LEM 24/16Z CN,635985258759,635985258551,5893,exact_retail_upc,updated,0.8312,3711658,True
00987,MIKES HARDER,MIKES HRDR MNG 12/23.5Z CN,635985258919,635985258926,6131,exact_retail_upc,updated,0.8111,3745955,True
09045,MIKES HARDER,MIKES HRDR PIN 12/23.5Z CN,635985800217,635985800224,6096,exact_retail_upc,updated,0.808,3711587,True
01241,MIKES HARDER,MIKES HRDR S/P 12/23.5Z CN,635985132172,635985132189,5950,exact_retail_upc,updated,0.808,3711587,True
01082,MIKES HARDER,MIKES HRDR STR 24/16Z CN,635985132196,635985132202,5896,exact_retail_upc,updated,0.8101,3711658,True
12739,MIKES HARDER,MIKES HRDR VAR 2/12/12Z CN,635985802419,635985802426,1694565,exact_retail_upc,updated,0.8169,3748800,True
00899,MIKES CORE,MIKES LEMONADE 4/6/11.2Z BTL,635985100621,635985100621,5873,exact_retail_upc,updated,0.8067,3748801,True
12737,MIKES CORE,MIKES LIMON VR 2/12/12Z CN,635985802853,635985802860,3715541,exact_retail_upc,updated,0.8067,3748800,True
04882,MIKES CORE,MIKES MANGO 4/6/11.2Z BTL,635985060703,635985257219,3744521,exact_retail_upc,updated,0.8067,3748801,True
00338,MIKES CORE,MIKES STRW LEM 4/6/11.2Z BTL,635985224136,635985224143,6129,exact_retail_upc,updated,0.8067,3748801,True
00902,MIKES CORE,MIKES VARIETY 2/12/11.2Z BTL,635985129981,635985129998,6130,exact_retail_upc,updated,0.7166,3746164,True
10692,MIKES CORE,MIKES ZS LEMON 4/6/11.2Z BTL,635985801771,635985801788,6186,exact_retail_upc,updated,0.8067,3748801,True
00757,MIL BEST FAMIL,MIL BEST ICE 12/32Z CN,34100006693,34100303310,,,merged,0.9077,3747986,True
00554,MIL BEST FAMIL,MIL BEST LT 12/32Z CN,34100006617,34100073312,,,merged,0.92,3747966,True
00557,MIL BEST FAMIL,MIL BEST LT 4/6/16Z CN,34100006570,34100006570,,,merged,0.92,3747967,True
00511,MILLER XTRA LIGHT,MILLER XTRA 64 1/18/12Z BTL,34100152567,341001525674,3750131,exact_case_upc,merged,0.8938,3750115,True
00515,MILLER XTRA LIGHT,MILLER XTRA 64 1/18/12Z CN,34100153403,34100153403,,,merged,0.9457,3750115,True
00512,MILLER XTRA LIGHT,MILLER XTRA 64 1/24/12Z CN,34100153069,34100153069,3715613,exact_eaches_upc,updated,0.8386,3750115,True
00510,MILLER XTRA LIGHT,MILLER XTRA 64 2/12/12Z BTL,34100155094,34100155094,,,merged,0.9097,3747964,True
00509,MILLER XTRA LIGHT,MILLER XTRA 64 4/6/12Z BTL,34100155056,341001520556,3747963,exact_case_upc,merged,0.9097,3747963,True
08141,MODELO FAMILY,MODELITO 1/24/7Z BTL,33544000212,33544000212,,,updated,0.6289,3750220,True
12704,MODELO FAMILY,MODELO AGUA PI 12/24Z CN,33544002025,33544002032,,,merged,0.8667,3748230,True
12703,MODELO FAMILY,MODELO AGUA VR 2/12/12Z CN,33544002018,33544002001,3715613,exact_eaches_upc,updated,0.7487,3747987,True
12706,MODELO FAMILY,MODELO CHEL FR 12/24Z CN,33544002315,33544002322,,,updated,0.8067,3748230,True
13530,MODELO FAMILY,MODELO CHEL NE 12/24Z CN,33544002339,33544002346,,,updated,0.8067,3748230,True
10265,MODELO FAMILY,MODELO CHEL VP 2/12/12Z CN,33544001776,33544001769,3715613,exact_eaches_upc,updated,0.7487,3747987,True
01145,MODELO FAMILY,MODELO CHELADA 12/24Z CN,80660957968,80660957968,,,updated,0.8067,3748230,True
10707,MODELO FAMILY,MODELO CHELADA 2/12/12Z CN,33544001882,33544001899,,,updated,0.7487,3747987,True
05264,MODELO FAMILY,MODELO ESPECIA 1/18/12Z BTL,33544950272,33544950272,,,updated,0.64,3747945,True
01023,MODELO FAMILY,MODELO ESPECIA 1/24/12Z BTL,80660957760,80660957760,3715613,exact_eaches_upc,updated,0.732,3749481,True
00374,MODELO FAMILY,MODELO ESPECIA 12/24Z BTL,80660957777,80660957784,,,updated,0.8005,2837,True
00288,MODELO FAMILY,MODELO ESPECIA 12/24Z CN,80660957210,80660957296,,,updated,0.8204,3046,True
07125,MODELO FAMILY,MODELO ESPECIA 12/32Z BTL,33544950906,33544950913,,,updated,0.8005,2908,True
02105,MODELO FAMILY,MODELO ESPECIA 4/3/24Z CN,80660957746,80660957753,3715613,exact_eaches_upc,updated,0.8218,2740,True
00375,MODELO FAMILY,MODELO ESPECIA 4/6/12Z BTL,80660957654,80660957661,,,updated,0.8026,3021,True
10839,MODELO FAMILY,MODELO ESPECIA 4/6/12Z CN,33544002094,80660957692,,,updated,0.8218,2873,True
10840,MODELO FAMILY,MODELO ESPECIA 6/4/16Z CN,33544002100,80660957616,3716085,exact_case_upc,updated,0.8424,3716085,True
01362,MODELO FAMILY,MODELO ESPECIA KEG 58.6L,80660957739,80660957739,,,updated,0.8449,3748963,True
00377,MODELO FAMILY,MODELO ESPECIA KEG 7.75G,80660957715,80660957715,,,updated,0.8059,3748814,True
07124,MODELO FAMILY,MODELO LIMON 12/24Z CN,33544950609,33544950593,,,updated,0.8067,3748230,True
09864,MODELO FAMILY,MODELO LIMON 2/12/12Z CN,33544001301,33544001295,,,updated,0.7487,3747987,True
14962,MODELO FAMILY,MODELO LIMON 6/4/16Z CN,33544002513,33544002506,,,merged,0.8656,3716085,True
08143,MODELO FAMILY,MODELO MANGO 12/24Z CN,33544000267,33544000274,,,updated,0.8067,3748230,True
09683,MODELO FAMILY,MODELO NARANJA 12/24Z CN,33544001585,33544001578,,,updated,0.8067,3748230,True
07126,MODELO FAMILY,MODELO NEGRA 12/24Z CN,33544950616,10497,,,updated,0.8067,3748230,True
00287,MODELO FAMILY,MODELO NEGRA 2/12/12Z BTL,80660957876,80660957876,,,updated,0.7153,3109,True
15019,MODELO FAMILY,MODELO NEGRA 2/12/12Z CN,33544002544,33544002551,,,updated,0.7487,3747987,True
00286,MODELO FAMILY,MODELO NEGRA 4/6/12Z BTL,80660957852,80660957869,,,updated,0.71,3021,True
01008,MODELO FAMILY,MODELO NEGRA KEG 7.75G,80660957814,80660957814,,,updated,0.8133,3748921,True
12712,MODELO FAMILY,MODELO ORO 1/18/12Z CN,33544002308,33544002308,,,updated,0.7246,3748887,True
12710,MODELO FAMILY,MODELO ORO 1/24/12Z CN,33544002209,33544002209,,,updated,0.7,3747994,True
10705,MODELO FAMILY,MODELO ORO 12/24Z CN,33544001653,33544001646,,,updated,0.8067,3748230,True
13529,MODELO FAMILY,MODELO ORO 2/12/12Z BTL,33544002483,33544002490,,,updated,0.7324,3713045,True
10704,MODELO FAMILY,MODELO ORO 2/12/12Z CN,33544001622,33544001639,,,updated,0.7578,3952,True
09252,MODELO FAMILY,MODELO PINA PI 12/24Z CN,33544000809,33544000816,,,updated,0.8067,3748230,True
09686,MODELO FAMILY,MODELO RANCH W 12/24Z CN,33544001608,33544001592,,,updated,0.837,3748044,True
09413,MODELO FAMILY,MODELO RANCH W 4/6/12Z CN,33544001431,33544001448,,,updated,0.837,3748039,True
10708,MODELO FAMILY,MODELO SANDIA 12/24Z CN,33544001875,33544001868,3715419,exact_retail_upc,updated,0.8067,3748230,True
11113,MONACO,MONACO BLK RAS 12/12Z CN,891278002304,891278002410,3748080,exact_retail_upc,merged,0.968,3748080,True
13367,MONACO,MONACO BLU CRU 24/12Z CN,891278002458,891278003066,3749307,exact_retail_upc,merged,0.9327,3749371,True
11091,MONACO,MONACO BLU CRU 6/4/12Z CN,891278002465,891278003066,3749307,exact_retail_upc,merged,0.934,3749307,True
13368,MONACO,MONACO CIT RUS 24/12Z CN,891278002298,891278003042,3748072,exact_retail_upc,merged,0.9218,3749372,True
11089,MONACO,MONACO CIT RUS 6/4/12Z CN,891278002311,891278003042,3748072,exact_retail_upc,merged,0.968,3748072,True
12818,MONACO,MONACO FIGHT V 4/6/12Z CN,850055337237,10850055337227,3749341,exact_retail_upc,merged,0.908,3748075,True
12820,MONACO,MONACO GRPFRT 12/12Z CN,850055337299,850055337312,3748123,exact_retail_upc,merged,0.968,3748123,True
12819,MONACO,MONACO KNOCKOU 12/12Z CN,850055337244,850055337268,3748122,exact_retail_upc,merged,0.968,3748122,True
11116,MONACO,MONACO LEM STR 12/12Z CN,891278003370,891278003394,3748081,exact_retail_upc,merged,0.968,3748081,True
11099,MONACO,MONACO LEM VAR 4/6/12Z CN,891278003844,891278003851,3748077,exact_retail_upc,merged,0.968,3748077,True
13369,MONACO,MONACO LIM CRU 24/12Z CN,891278002373,891278003059,3749373,exact_retail_upc,merged,0.9327,3749373,True
11090,MONACO,MONACO LIM CRU 6/4/12Z CN,891278002380,891278003059,3748073,exact_retail_upc,merged,0.968,3748073,True
11112,MONACO,MONACO MANG PE 12/12Z CN,891278002335,891278002427,3746014,exact_retail_upc,merged,0.908,3746012,True
11097,MONACO,MONACO ORG VAR 4/6/12Z CN,891278003257,891278003264,3748075,exact_retail_upc,merged,0.968,3748075,True
11105,MONACO,MONACO PUR CRU 12/12Z CN,891278002519,891278002526,3748078,exact_retail_upc,merged,0.968,3748078,True
11108,MONACO,MONACO SUN CRU 12/12Z CN,891278003219,891278003226,3748079,exact_retail_upc,merged,0.968,3748079,True
11098,MONACO,MONACO TEQ VAR 4/6/12Z CN,850047591258,850047591265,3748076,exact_retail_upc,merged,0.968,3748076,True
13370,MONACO,MONACO WATR CR 24/12Z CN,891278003530,891278003561,3748074,exact_retail_upc,merged,0.908,3749373,True
11096,MONACO,MONACO WATR CR 6/4/12Z CN,891278003547,891278003561,3748074,exact_retail_upc,merged,0.968,3748074,True
13660,MRE PROTEIN SHAKE,MRE BLUBERY CO 12/16.9Z BTL,810044572407,810044572537,3749411,exact_retail_upc,updated,0.7457,3749410,True
13664,MRE PROTEIN SHAKE,MRE CHOCOLATE 12/16.9Z BTL,810044572414,810044572506,3747735,exact_retail_upc,updated,0.7457,3749410,True
13661,MRE PROTEIN SHAKE,MRE COKIE CREA 12/16.9Z BTL,810044575712,810044575705,3749412,exact_retail_upc,updated,0.7457,3749410,True
13659,MRE PROTEIN SHAKE,MRE SALT CARME 12/16.9Z BTL,810044573671,810044573688,3749410,exact_retail_upc,updated,0.7531,3749410,True
13663,MRE PROTEIN SHAKE,MRE STWBR SHOR 12/16.9Z BTL,810044572377,810044572513,3747734,exact_retail_upc,updated,0.7457,3749410,True
13662,MRE PROTEIN SHAKE,MRE VANILLA 12/16.9Z BTL,810044572384,810044572544,3747733,exact_retail_upc,updated,0.7457,3749410,True
12985,HARD MTN DEW,MTN DEW BAJA V 2/12/12Z CN,87692020370,87692020370,,,updated,0.8154,3748133,True
12982,HARD MTN DEW,MTN DEW ZS BAJ 12/24Z CN,840262400077,840262400084,3748131,exact_retail_upc,updated,0.8154,3748131,True
12984,HARD MTN DEW,MTN DEW ZS ORI 12/24Z CN,840262400015,840262400022,3748132,exact_retail_upc,updated,0.8154,3748132,True
12986,HARD MTN DEW,MTN DEW ZS VAR 2/12/12Z CN,840262400138,840262400138,3748134,exact_retail_upc,updated,0.8154,3748134,True
13377,LIGHTSTRIKE,NBB LIGHT LEM 6/4/16.9Z BTL,754527012519,754527012564,3712498,exact_retail_upc,updated,0.8044,3712498,True
13376,LIGHTSTRIKE,NBB LIGHT ORG 6/4/16.9Z BTL,754527012724,754527012717,3712499,exact_retail_upc,updated,0.7915,3712499,True
00818,OLD MILWAUKEE,OLD MIL NA 2/12/12Z CN,52300025450,52300025450,,,merged,0.94,3748885,True
12783,ON AMINO ENERGY,ON AE BERRY BR 12/12Z CN,748927068269,60748927068261,3748118,exact_retail_upc,merged,0.8794,3749212,True
14636,ON AMINO ENERGY,ON AE BLU RASB 12/12Z CN,748927069792,60748927069794,3749429,exact_retail_upc,merged,0.8794,3749212,True
09213,ON AMINO ENERGY,ON AE BLUE LEM 12/12Z CN,748927060638,60748927060630,3748030,exact_retail_upc,merged,0.8794,3749212,True
09239,ON AMINO ENERGY,ON AE CHERRY 12/12Z CN,748927062731,748927062731,3749212,exact_retail_upc,merged,0.8794,3749212,True
13154,ON AMINO ENERGY,ON AE COCO BRZ 12/12Z CN,748927064988,748927064988,3748154,exact_retail_upc,merged,0.8794,3749212,True
09214,ON AMINO ENERGY,ON AE GRAPE 12/12Z CN,748927060621,60748927060623,3748031,exact_retail_upc,merged,0.8794,3749212,True
09215,ON AMINO ENERGY,ON AE MANGO PI 12/12Z CN,748927062748,60748927062740,3748032,exact_retail_upc,merged,0.8794,3749212,True
09503,ON AMINO ENERGY,ON AE ORANGE 12/12Z CN,748927066005,60748927066007,,,merged,0.8794,3749212,True
09237,ON AMINO ENERGY,ON AE PEACH BE 12/12Z CN,748927063486,748927063486,3749211,exact_retail_upc,merged,0.8794,3749212,True
09216,ON AMINO ENERGY,ON AE STRAWBER 12/12Z CN,748927060607,60748927060609,3748033,exact_retail_upc,merged,0.8794,3749212,True
09217,ON AMINO ENERGY,ON AE WATERMEL 12/12Z CN,748927060614,60748927060616,3748034,exact_retail_upc,merged,0.8794,3749212,True
11194,OUTLAW MILE HI,OUTLAW LIGHT 1/24/12Z CN,854076006998,854076006998,3715690,exact_retail_upc,updated,0.6938,3748000,True
13434,OUTLAW MILE HI,OUTLAW LIGHT 12/24Z CN,854076006394,0,3741784,exact_retail_upc,updated,0.7178,3741784,True
12973,OUTLAW MILE HI,OUTLAW LIGHT 24/16Z CN,854076006899,854076006899,3715721,exact_retail_upc,merged,0.8769,3749358,True
11195,OUTLAW MILE HI,OUTLAW LIGHT 4/6/16Z CN,854076006899,854076006899,3715721,exact_retail_upc,updated,0.792,3750657,True
11197,OUTLAW MILE HI,OUTLAW LIGHT KEG 58.6L,100006950024,100006950024,3749315,exact_retail_upc,merged,0.8769,3749315,True
15607,OUTLAW MILE HI,OUTLAW LT TEA 2/12/12Z CN,54076006763,54076006763,3715613,exact_eaches_upc,merged,0.8667,3748220,True
00737,PABST FAMILY,PABST BLUE RIB 1/30/12Z CN,22100112193,22100112193,,,updated,0.8154,3747984,True
01043,PABST FAMILY,PABST BLUE RIB 12/32Z CN,22100000797,22100112445,,,updated,0.7578,3748924,True
00735,PABST FAMILY,PABST BLUE RIB 2/12/12Z CN,22100001701,22100001701,,,updated,0.82,3749178,True
00736,PABST FAMILY,PABST BLUE RIB 4/6/16Z CN,22100000742,221000007,,,updated,0.743,3743833,True
00310,PABST FAMILY,PABST BLUE RIB KEG 58.6L,22100010017,22100010017,,,updated,0.7578,3748806,True
14859,PABST FAMILY,PABST LIGHT 1/18/16Z CN,221000007350,221001128726,,,updated,0.6631,3748907,True
14483,PABST FAMILY,PABST LIGHT 15/25Z CN,22100112766,0,3715613,exact_case_upc,updated,0.8435,3748188,True
14474,PABST FAMILY,PABST LIGHT 2/12/12Z CN,22100112780,22100112742,,,updated,0.8363,3712004,True
14473,PABST FAMILY,PABST LIGHT 4/6/16Z CN,22100112759,22100112759,,,updated,0.8301,3750020,True
12595,PACIFICO,PACIFICO 1/18/12Z CN,33544001738,33544001738,3715613,exact_eaches_upc,merged,0.968,3748102,True
01812,PACIFICO,PACIFICO 12/24Z CN,33544950227,33544950241,,,merged,0.9829,3712244,True
05736,PACIFICO,PACIFICO 12/32Z BTL,80660953052,80660953069,,,merged,0.9023,3713790,True
00648,PACIFICO,PACIFICO 2/12/12Z BTL,80660953151,80660953151,,,updated,0.848,2920,True
04144,PACIFICO,PACIFICO 2/12/12Z CN,33544950319,33544950326,,,merged,0.8637,3095,True
00647,PACIFICO,PACIFICO 4/6/12Z BTL,80660953014,80660953090,,,updated,0.843,2792,True
01100,PACIFICO,PACIFICO KEG 7.75G,80660953106,80660953106,,,merged,0.968,3748933,True
10236,PARROT BAY,PARROT BAY COC 4/12/100ML BTL,88004041977,10088004041974,3748058,exact_case_upc,merged,0.968,3748058,True
10237,PARROT BAY,PARROT BAY PIN 4/12/100ML BTL,88004042004,10088004042001,3748059,exact_case_upc,merged,0.968,3748059,True
10233,PARROT BAY,PARROT BAY VAR 12/10/50ML BTL,88004047740,10088004047747,3748056,exact_case_upc,merged,0.968,3748056,True
10234,PARROT BAY,PARROT BAY WHT 12/10/50ML BTL,88004053802,10088004053809,3748057,exact_case_upc,merged,0.968,3748057,True
10238,PARROT BAY,PARROT BAY WHT 4/12/100ML BTL,88004053826,10088004042001,3748059,exact_case_upc,merged,0.948,3749273,True
10682,PERONI NA,PERONI 0.0 4/6/11.2Z BTL,181954001074,181954001081,3712064,exact_retail_upc,merged,0.9313,3712064,True
14564,PERONI,PERONI 4/6/12Z BTL,181954000022,181954000039,3741707,exact_retail_upc,merged,0.8976,3741707,True
01045,PERONI,PERONI KEG 7.75G,181954000060,181954000060,3748334,exact_retail_upc,merged,0.968,3748925,True
12556,PICADAS HRD AGUAS FRESCAS,PICADAS VRTY 2/12/12Z CN,850043158400,850043158400,3748099,exact_retail_upc,updated,0.7946,3748099,True
